time,open,high,low,close,Volume,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2014-07-03,505415.3431,506882.5248,505009.2824,505392.3586,0,505392.3586,507724.0272,507396.0092,506993.096,512182.1751
2014-07-07,492745.004,494919.3075,490750.0244,492954.2153,0,505392.3586,505392.3586,507724.0272,507396.0092,506993.096
2014-07-08,492573.1518,497736.1888,492244.3911,495588.0366,0,492954.2153,505392.3586,505392.3586,507724.0272,507396.0092
2014-07-09,493455.558,500422.8209,492745.0683,496598.824,0,495588.0366,492954.2153,505392.3586,505392.3586,507724.0272
2014-07-10,497028.0364,498591.7201,496629.6694,498293.8756,0,496598.824,495588.0366,492954.2153,505392.3586,505392.3586
2014-07-14,492887.7758,495456.0192,487325.134,488041.6777,0,498293.8756,496598.824,495588.0366,492954.2153,505392.3586
2014-07-15,486377.4265,490011.8208,486110.5785,488313.0139,0,488041.6777,498293.8756,496598.824,495588.0366,492954.2153
2014-07-16,487895.2954,497354.6623,487163.03,494804.8766,0,488313.0139,488041.6777,498293.8756,496598.824,495588.0366
2014-07-17,492026.0715,494470.9911,487016.7859,489058.5737,0,494804.8766,488313.0139,488041.6777,498293.8756,496598.824
2014-07-21,488849.5617,490328.8915,485235.0783,487284.5276,0,489058.5737,494804.8766,488313.0139,488041.6777,498293.8756
2014-07-22,483290.3922,484580.2013,481664.2717,481775.1435,0,487284.5276,489058.5737,494804.8766,488313.0139,488041.6777
2014-07-23,484746.1458,485303.8809,478834.154,480879.1826,0,481775.1435,487284.5276,489058.5737,494804.8766,488313.0139
2014-07-24,481358.2528,487011.1338,480290.197,486691.0891,0,480879.1826,481775.1435,487284.5276,489058.5737,494804.8766
2014-07-28,484681.5067,488324.8052,482374.2084,483360.3924,0,486691.0891,480879.1826,481775.1435,487284.5276,489058.5737
2014-07-29,483360.3924,485169.0165,480807.4784,482217.9075,0,483360.3924,486691.0891,480879.1826,481775.1435,487284.5276
2014-07-30,482206.7432,482802.175,476568.7481,476978.1075,0,482217.9075,483360.3924,486691.0891,480879.1826,481775.1435
2014-07-31,485537.6329,491091.3287,484791.8401,489800.3878,0,476978.1075,482217.9075,483360.3924,486691.0891,480879.1826
2014-08-04,484179.0388,486551.6176,482291.5038,484509.9214,0,489800.3878,476978.1075,482217.9075,483360.3924,486691.0891
2014-08-05,486520.9442,494503.6305,486098.0204,492951.6513,0,484509.9214,489800.3878,476978.1075,482217.9075,483360.3924
2014-08-06,494840.355,498304.9387,493615.9999,497512.7089,0,492951.6513,484509.9214,489800.3878,476978.1075,482217.9075
2014-08-07,496668.7518,500524.7934,494057.6933,495457.8261,0,497512.7089,492951.6513,484509.9214,489800.3878,476978.1075
2014-08-11,491372.5835,495095.5869,490564.8683,491635.5605,0,495457.8261,497512.7089,492951.6513,484509.9214,489800.3878
2014-08-12,491845.9309,494243.8043,490500.4157,493274.1313,0,491635.5605,495457.8261,497512.7089,492951.6513,484509.9214
2014-08-13,492430.2064,495045.3449,491117.0091,492336.4066,0,493274.1313,491635.5605,495457.8261,497512.7089,492951.6513
2014-08-14,492336.4066,493462.0042,485023.7739,489409.8527,0,492336.4066,493274.1313,491635.5605,495457.8261,497512.7089
2014-08-18,486985.7475,488964.4028,485855.6237,486234.8347,0,489409.8527,492336.4066,493274.1313,491635.5605,495457.8261
2014-08-19,487067.5712,488162.0205,484416.0702,485600.7834,0,486234.8347,489409.8527,492336.4066,493274.1313,491635.5605
2014-08-20,485061.1347,485222.6777,478276.3273,479444.6967,0,485600.7834,486234.8347,489409.8527,492336.4066,493274.1313
2014-08-21,479034.3889,481605.6046,478343.7265,480723.5087,0,479444.6967,485600.7834,486234.8347,489409.8527,492336.4066
2014-08-25,480571.3553,486117.9301,480322.8326,481983.4161,0,480723.5087,479444.6967,485600.7834,486234.8347,489409.8527
2014-08-26,480666.5215,483434.1092,480666.5215,481661.6514,0,481983.4161,480723.5087,479444.6967,485600.7834,486234.8347
2014-08-27,482403.9382,487624.1983,482355.0453,484754.5597,0,481661.6514,481983.4161,480723.5087,479444.6967,485600.7834
2014-08-28,484260.9332,485147.5414,482228.4964,483505.8134,0,484754.5597,481661.6514,481983.4161,480723.5087,479444.6967
2014-09-01,486086.6921,486211.3036,476797.4733,477960.5137,0,483505.8134,484754.5597,481661.6514,481983.4161,480723.5087
2014-09-02,478635.2116,480760.093,476926.2322,479894.2606,0,477960.5137,483505.8134,484754.5597,481661.6514,481983.4161
2014-09-03,479978.8636,483042.1964,476404.9754,476404.9754,0,479894.2606,477960.5137,483505.8134,484754.5597,481661.6514
2014-09-04,476248.6874,481144.6031,475032.2639,479127.3045,0,476404.9754,479894.2606,477960.5137,483505.8134,484754.5597
2014-09-08,474802.7478,475937.5084,471928.0209,474783.8351,0,479127.3045,476404.9754,479894.2606,477960.5137,483505.8134
2014-09-09,476535.7116,477465.7411,472231.0038,474125.2271,0,474783.8351,479127.3045,476404.9754,479894.2606,477960.5137
2014-09-10,474647.2587,475103.2849,469368.7556,471170.059,0,474125.2271,474783.8351,479127.3045,476404.9754,479894.2606
2014-09-11,471147.3285,471785.6571,466511.8467,466625.8339,0,471170.059,474125.2271,474783.8351,479127.3045,476404.9754
2014-09-15,473959.117,477604.3944,473666.8796,474789.6865,0,466625.8339,471170.059,474125.2271,474783.8351,479127.3045
2014-09-16,474392.7052,476209.9779,469351.9825,469916.7586,0,474789.6865,466625.8339,471170.059,474125.2271,474783.8351
2014-09-17,470899.8481,472770.9733,468162.4612,471458.1056,0,469916.7586,474789.6865,466625.8339,471170.059,474125.2271
2014-09-18,471064.4036,472676.2283,466982.9098,467775.3582,0,471458.1056,469916.7586,474789.6865,466625.8339,471170.059
2014-09-22,467412.8103,475456.059,467355.0836,470491.5658,0,467775.3582,471458.1056,469916.7586,474789.6865,466625.8339
2014-09-23,469705.4478,471061.6789,467142.8244,467381.0292,0,470491.5658,467775.3582,471458.1056,469916.7586,474789.6865
2014-09-24,468358.8138,471481.2059,464739.765,470341.5906,0,467381.0292,470491.5658,467775.3582,471458.1056,469916.7586
2014-09-25,472109.0537,475838.3153,468553.6956,471007.6656,0,470341.5906,467381.0292,470491.5658,467775.3582,471458.1056
2014-09-29,476220.0089,477817.721,471755.8135,473243.8786,0,471007.6656,470341.5906,467381.0292,470491.5658,467775.3582
2014-09-30,471106.8989,475340.4288,469684.0274,472744.1757,0,473243.8786,471007.6656,470341.5906,467381.0292,470491.5658
2014-10-01,473523.9599,477315.4315,472028.4566,474129.1896,0,472744.1757,473243.8786,471007.6656,470341.5906,467381.0292
2014-10-02,475300.361,475730.9398,465886.341,466140.774,0,474129.1896,472744.1757,473243.8786,471007.6656,470341.5906
2014-10-06,473362.0005,475978.2353,471914.6382,474138.6339,0,466140.774,474129.1896,472744.1757,473243.8786,471007.6656
2014-10-07,475683.749,481540.9446,474063.0877,480522.1309,0,474138.6339,466140.774,474129.1896,472744.1757,473243.8786
2014-10-08,478362.0396,482982.8735,477433.9568,479196.1393,0,480522.1309,474138.6339,466140.774,474129.1896,472744.1757
2014-10-09,480573.1397,481276.1109,478157.9032,480376.779,0,479196.1393,480522.1309,474138.6339,466140.774,474129.1896
2014-10-13,485123.9492,485869.509,483099.1659,483456.2498,0,480376.779,479196.1393,480522.1309,474138.6339,466140.774
2014-10-14,484169.2537,491077.8171,480239.468,487627.4652,0,483456.2498,480376.779,479196.1393,480522.1309,474138.6339
2014-10-15,488505.1388,490237.3567,486418.6035,487678.3984,0,487627.4652,483456.2498,480376.779,479196.1393,480522.1309
2014-10-16,482102.6552,483254.6421,479417.2801,481849.685,0,487678.3984,487627.4652,483456.2498,480376.779,479196.1393
2014-10-20,480749.0525,484084.9094,480324.8394,481751.7378,0,481849.685,487678.3984,487627.4652,483456.2498,480376.779
2014-10-21,482354.1785,482585.8568,479052.763,479168.6021,0,481751.7378,481849.685,487678.3984,487627.4652,483456.2498
2014-10-22,480963.9882,482398.0241,475344.1181,477533.9296,0,479168.6021,481751.7378,481849.685,487678.3984,487627.4652
2014-10-23,477811.2201,478664.3852,476612.911,477345.8574,0,477533.9296,479168.6021,481751.7378,481849.685,487678.3984
2014-10-27,479337.3791,483244.6063,478214.8824,480295.608,0,477345.8574,477533.9296,479168.6021,481751.7378,481849.685
2014-10-28,476691.781,477743.8579,469187.4832,470414.2593,0,480295.608,477345.8574,477533.9296,479168.6021,481751.7378
2014-10-29,472112.8025,474107.8978,466100.24,467171.8243,0,470414.2593,480295.608,477345.8574,477533.9296,479168.6021
2014-10-30,465630.0031,467129.1539,451054.0635,455411.6985,0,467171.8243,470414.2593,480295.608,477345.8574,477533.9296
2014-11-03,453563.7347,457292.125,453050.0108,454606.7499,0,455411.6985,467171.8243,470414.2593,480295.608,477345.8574
2014-11-04,457201.9788,457843.88,445420.7428,446356.1964,0,454606.7499,455411.6985,467171.8243,470414.2593,480295.608
2014-11-05,444902.8637,448515.6463,444122.5651,445433.4668,0,446356.1964,454606.7499,455411.6985,467171.8243,470414.2593
2014-11-06,445433.4668,459888.4987,441680.2304,459529.5613,0,445433.4668,446356.1964,454606.7499,455411.6985,467171.8243
2014-11-10,451165.0534,459934.4077,449385.3096,456288.677,0,459529.5613,445433.4668,446356.1964,454606.7499,455411.6985
2014-11-11,456461.8943,458857.8859,453912.9671,455818.7804,0,456288.677,459529.5613,445433.4668,446356.1964,454606.7499
2014-11-12,455907.3602,458166.6574,452710.6114,455848.5243,0,455818.7804,456288.677,459529.5613,445433.4668,446356.1964
2014-11-13,456245.7243,468579.9788,450267.0261,466479.7795,0,455848.5243,455818.7804,456288.677,459529.5613,445433.4668
2014-11-17,463231.1491,470400.1933,462165.1638,467225.6656,0,466479.7795,455848.5243,455818.7804,456288.677,459529.5613
2014-11-18,467303.7598,469443.5398,458943.7796,461731.7412,0,467225.6656,466479.7795,455848.5243,455818.7804,456288.677
2014-11-19,462631.3319,468414.3703,460530.1874,466978.3926,0,461731.7412,467225.6656,466479.7795,455848.5243,455818.7804
2014-11-20,466065.9673,471630.1764,463496.6693,469064.7831,0,466978.3926,461731.7412,467225.6656,466479.7795,455848.5243
2014-11-24,467854.1661,470250.5114,465418.7287,469339.6656,0,469064.7831,466978.3926,461731.7412,467225.6656,466479.7795
2014-11-25,469846.4353,470253.3609,467612.2574,468590.4439,0,469339.6656,469064.7831,466978.3926,461731.7412,467225.6656
2014-11-26,468582.6184,469396.4695,464008.6185,465057.2344,0,468590.4439,469339.6656,469064.7831,466978.3926,461731.7412
2014-11-27,467314.5897,467314.5897,457089.7544,457795.7269,0,465057.2344,468590.4439,469339.6656,469064.7831,466978.3926
2014-12-01,477858.6428,478548.8309,470187.6949,472419.9605,0,457795.7269,465057.2344,468590.4439,469339.6656,469064.7831
2014-12-02,473805.52,480516.3775,472413.5213,478183.1978,0,472419.9605,457795.7269,465057.2344,468590.4439,469339.6656
2014-12-03,478417.1427,480035.2078,475335.3024,476767.4285,0,478183.1978,472419.9605,457795.7269,465057.2344,468590.4439
2014-12-04,476142.7941,477364.2508,469035.4183,471181.8616,0,476767.4285,478183.1978,472419.9605,457795.7269,465057.2344
2014-12-08,476934.1992,490765.8458,475368.7263,487769.6496,0,471181.8616,476767.4285,478183.1978,472419.9605,457795.7269
2014-12-09,488173.4508,491064.515,485762.2476,486202.4508,0,487769.6496,471181.8616,476767.4285,478183.1978,472419.9605
2014-12-10,486627.8129,489358.934,482757.4016,487239.1395,0,486202.4508,487769.6496,471181.8616,476767.4285,478183.1978
2014-12-11,491457.0033,491813.3927,486375.4508,489462.8243,0,487239.1395,486202.4508,487769.6496,471181.8616,476767.4285
2014-12-15,486870.2556,499367.9228,484727.4485,488445.729,0,489462.8243,487239.1395,486202.4508,487769.6496,471181.8616
2014-12-16,486979.9475,489441.4971,481715.0795,483887.753,0,488445.729,489462.8243,487239.1395,486202.4508,487769.6496
2014-12-17,480154.2958,490172.9057,480000.8467,484051.0949,0,483887.753,488445.729,489462.8243,487239.1395,486202.4508
2014-12-18,480614.8392,481826.1025,478854.0955,479459.7272,0,484051.0949,483887.753,488445.729,489462.8243,487239.1395
2014-12-22,470576.4759,474137.5086,469248.0906,470616.4875,0,479459.7272,484051.0949,483887.753,488445.729,489462.8243
2014-12-23,471412.8775,473396.6349,470126.441,470759.6403,0,470616.4875,479459.7272,484051.0949,483887.753,488445.729
2014-12-24,470435.0255,470435.0255,470330.8281,470330.8281,0,470759.6403,470616.4875,479459.7272,484051.0949,483887.753
2014-12-25,470435.0255,480558.1992,470290.7522,479223.6715,0,470330.8281,470759.6403,470616.4875,479459.7272,484051.0949
2014-12-29,473421.3009,484400.4851,472517.0387,480147.2516,0,479223.6715,470330.8281,470759.6403,470616.4875,479459.7272
2014-12-30,478200.5399,479550.9388,470010.5102,471651.7029,0,480147.2516,479223.6715,470330.8281,470759.6403,470616.4875
2014-12-31,471286.9527,471374.5185,470785.4397,471187.4462,0,471651.7029,480147.2516,479223.6715,470330.8281,470759.6403
2015-01-01,476421.8385,481596.4818,470602.3797,478948.7087,0,471187.4462,471651.7029,480147.2516,479223.6715,470330.8281
2015-01-05,488704.5747,496344.7045,487665.8741,494518.8636,0,478948.7087,471187.4462,471651.7029,480147.2516,479223.6715
2015-01-06,498964.3158,499267.3488,495180.4983,495909.4155,0,494518.8636,478948.7087,471187.4462,471651.7029,480147.2516
2015-01-07,493536.2242,495769.3829,490940.381,492517.4474,0,495909.4155,494518.8636,478948.7087,471187.4462,471651.7029
2015-01-08,491611.0857,497809.2996,491098.635,497382.2573,0,492517.4474,495909.4155,494518.8636,478948.7087,471187.4462
2015-01-12,499329.8531,503832.7709,497037.9003,498309.4076,0,497382.2573,492517.4474,495909.4155,494518.8636,478948.7087
2015-01-13,499018.4904,504585.8024,496804.5412,498187.2457,0,498309.4076,497382.2573,492517.4474,495909.4155,494518.8636
2015-01-14,495931.6494,511339.07,494987.1022,509482.2679,0,498187.2457,498309.4076,497382.2573,492517.4474,495909.4155
2015-01-15,510869.608,518763.6885,507875.4411,518031.3315,0,509482.2679,498187.2457,498309.4076,497382.2573,492517.4474
2015-01-19,516102.5342,524636.5641,515358.3345,523750.8046,0,518031.3315,509482.2679,498187.2457,498309.4076,497382.2573
2015-01-20,519503.6106,523546.5027,515312.3187,518597.1685,0,523750.8046,518031.3315,509482.2679,498187.2457,498309.4076
2015-01-21,518988.7936,524869.3339,513698.3143,522653.5945,0,518597.1685,523750.8046,518031.3315,509482.2679,498187.2457
2015-01-22,521917.4083,522258.1901,515013.5692,518822.3074,0,522653.5945,518597.1685,523750.8046,518031.3315,509482.2679
2015-01-26,513964.688,520430.1067,510375.017,518296.3581,0,518822.3074,522653.5945,518597.1685,523750.8046,518031.3315
2015-01-27,518571.3354,519362.0975,513782.6087,515424.3432,0,518296.3581,518822.3074,522653.5945,518597.1685,523750.8046
2015-01-28,518763.3799,519490.5333,505795.8103,507658.131,0,515424.3432,518296.3581,518822.3074,522653.5945,518597.1685
2015-01-29,512032.2819,523156.691,511979.3473,522460.3974,0,507658.131,515424.3432,518296.3581,518822.3074,522653.5945
2015-02-02,518136.5126,522943.7887,510701.9097,512532.0909,0,522460.3974,507658.131,515424.3432,518296.3581,518822.3074
2015-02-03,511681.1571,516700.1073,510389.8738,515295.1261,0,512532.0909,522460.3974,507658.131,515424.3432,518296.3581
2015-02-04,515295.1261,517390.416,510178.7206,513467.8384,0,515295.1261,512532.0909,522460.3974,507658.131,515424.3432
2015-02-05,512695.4007,514430.7398,498115.3084,500166.901,0,513467.8384,515295.1261,512532.0909,522460.3974,507658.131
2015-02-09,504665.8642,507521.3874,501517.0491,502425.4395,0,500166.901,513467.8384,515295.1261,512532.0909,522460.3974
2015-02-10,504109.7013,506259.1266,497861.6571,497922.9525,0,502425.4395,500166.901,513467.8384,515295.1261,512532.0909
2015-02-11,501262.6113,506998.9635,500522.4368,502372.873,0,497922.9525,502425.4395,500166.901,513467.8384,515295.1261
2015-02-12,502225.8058,507643.4092,502225.8058,505349.7653,0,502372.873,497922.9525,502425.4395,500166.901,513467.8384
2015-02-16,505137.571,506557.9035,494222.3565,496459.5855,0,505349.7653,502372.873,497922.9525,502425.4395,500166.901
2015-02-17,499387.1425,500959.9699,494495.2778,500344.8746,0,496459.5855,505349.7653,502372.873,497922.9525,502425.4395
2015-02-18,496517.7398,500949.6173,493826.6644,494178.9209,0,500344.8746,496459.5855,505349.7653,502372.873,497922.9525
2015-02-19,496914.7822,500559.6641,493582.9071,494872.0009,0,494178.9209,500344.8746,496459.5855,505349.7653,502372.873
2015-02-23,498093.5073,499387.009,493645.0223,497583.5692,0,494872.0009,494178.9209,500344.8746,496459.5855,505349.7653
2015-02-24,496040.0761,500854.9961,496040.0761,498003.2409,0,497583.5692,494872.0009,494178.9209,500344.8746,496459.5855
2015-02-25,497125.2764,503438.8953,496733.2543,498994.6028,0,498003.2409,497583.5692,494872.0009,494178.9209,500344.8746
2015-02-26,500109.6469,504299.2853,498236.0969,501664.7348,0,498994.6028,498003.2409,497583.5692,494872.0009,494178.9209
2015-03-02,502800.1243,506146.0139,498170.8797,501379.267,0,501664.7348,498994.6028,498003.2409,497583.5692,494872.0009
2015-03-03,502198.9053,504540.0519,500154.0535,500780.0286,0,501379.267,501664.7348,498994.6028,498003.2409,497583.5692
2015-03-04,500972.933,504909.7453,499595.2575,500179.7259,0,500780.0286,501379.267,501664.7348,498994.6028,498003.2409
2015-03-05,499840.4149,500899.991,485569.5104,486883.5516,0,500179.7259,500780.0286,501379.267,501664.7348,498994.6028
2015-03-09,490816.6717,492546.1143,486221.6561,488712.7268,0,486883.5516,500179.7259,500780.0286,501379.267,501664.7348
2015-03-10,492096.8996,493604.8661,486158.2227,489127.5611,0,488712.7268,486883.5516,500179.7259,500780.0286,501379.267
2015-03-11,489474.2121,494364.2506,486800.3695,488503.8318,0,489127.5611,488712.7268,486883.5516,500179.7259,500780.0286
2015-03-12,489018.6553,492703.8092,488369.8307,491079.6275,0,488503.8318,489127.5611,488712.7268,486883.5516,500179.7259
2015-03-16,488510.8134,490931.8868,483778.7154,486292.907,0,491079.6275,488503.8318,489127.5611,488712.7268,486883.5516
2015-03-17,486271.7437,497661.7936,485103.5335,493987.857,0,486292.907,491079.6275,488503.8318,489127.5611,488712.7268
2015-03-18,488901.3308,493450.8479,485880.8871,490685.948,0,493987.857,486292.907,491079.6275,488503.8318,489127.5611
2015-03-19,493647.4497,500801.3329,492783.2505,498368.9283,0,490685.948,493987.857,486292.907,491079.6275,488503.8318
2015-03-23,493139.6608,495632.2761,491737.824,494624.4466,0,498368.9283,490685.948,493987.857,486292.907,491079.6275
2015-03-24,497781.0924,500740.3237,495368.6303,498832.8925,0,494624.4466,498368.9283,490685.948,493987.857,486292.907
2015-03-25,500195.2643,510554.0902,500027.849,503878.4024,0,498832.8925,494624.4466,498368.9283,490685.948,493987.857
2015-03-26,505625.8341,506474.0094,500843.3012,503362.6337,0,503878.4024,498832.8925,494624.4466,498368.9283,490685.948
2015-03-30,498180.271,500361.1622,495297.6286,497234.7979,0,503362.6337,503878.4024,498832.8925,494624.4466,498368.9283
2015-03-31,496072.5162,506700.3956,495166.9455,504612.5519,0,497234.7979,503362.6337,503878.4024,498832.8925,494624.4466
2015-04-01,503152.4321,504644.5483,499532.9011,502178.586,0,504612.5519,497234.7979,503362.6337,503878.4024,498832.8925
2015-04-02,501047.489,501335.1048,500451.4158,501251.7379,0,502178.586,504612.5519,497234.7979,503362.6337,503878.4024
2015-04-06,506781.0426,507381.9786,503993.3671,504222.8912,0,501251.7379,502178.586,504612.5519,497234.7979,503362.6337
2015-04-07,503157.4316,504781.205,498660.8282,500725.9349,0,504222.8912,501251.7379,502178.586,504612.5519,497234.7979
2015-04-08,498578.5705,498914.3834,494536.3777,495137.5243,0,500725.9349,504222.8912,501251.7379,502178.586,504612.5519
2015-04-09,495493.5038,502541.3268,495348.2307,501192.3619,0,495137.5243,500725.9349,504222.8912,501251.7379,502178.586
2015-04-13,500062.5011,501264.0027,494038.3051,497455.0755,0,501192.3619,495137.5243,500725.9349,504222.8912,501251.7379
2015-04-14,494321.8129,499471.344,493019.9186,498202.6189,0,497455.0755,501192.3619,495137.5243,500725.9349,504222.8912
2015-04-15,496651.5486,499630.7307,493755.0068,495015.2711,0,498202.6189,497455.0755,501192.3619,495137.5243,500725.9349
2015-04-16,495026.4788,498796.9528,494601.1132,497264.8106,0,495015.2711,498202.6189,497455.0755,501192.3619,495137.5243
2015-04-20,498145.2893,501614.842,497029.0347,500810.972,0,497264.8106,495015.2711,498202.6189,497455.0755,501192.3619
2015-04-21,498503.9454,499536.2592,491679.8948,492135.937,0,500810.972,497264.8106,495015.2711,498202.6189,497455.0755
2015-04-22,494355.7468,498819.042,493189.9607,496916.3126,0,492135.937,500810.972,497264.8106,495015.2711,498202.6189
2015-04-23,495540.0774,496623.8196,488049.3842,489540.0488,0,496916.3126,492135.937,500810.972,497264.8106,495015.2711
2015-04-27,501237.8873,506873.664,500315.9727,505567.966,0,489540.0488,496916.3126,492135.937,500810.972,497264.8106
2015-04-28,503905.4074,504895.1778,499688.4866,501006.7942,0,505567.966,489540.0488,496916.3126,492135.937,500810.972
2015-04-29,502004.2775,503029.2948,490508.2508,493329.1316,0,501006.7942,505567.966,489540.0488,496916.3126,492135.937
2015-04-30,493429.1333,493862.4739,487716.5372,490841.5898,0,493329.1316,501006.7942,505567.966,489540.0488,496916.3126
2015-05-04,498284.2674,503229.0699,497374.1553,500217.7313,0,490841.5898,493329.1316,501006.7942,505567.966,489540.0488
2015-05-05,499784.9822,501758.1153,497891.4447,499060.2433,0,500217.7313,490841.5898,493329.1316,501006.7942,505567.966
2015-05-06,503446.5472,503932.3771,498127.7656,500362.5833,0,499060.2433,500217.7313,490841.5898,493329.1316,501006.7942
2015-05-07,499782.9535,503757.9915,498774.4248,501099.5266,0,500362.5833,499060.2433,500217.7313,490841.5898,493329.1316
2015-05-11,502045.1685,507972.5473,501060.8078,506245.6732,0,501099.5266,500362.5833,499060.2433,500217.7313,490841.5898
2015-05-12,503787.075,514749.9845,503162.0709,512963.6552,0,506245.6732,501099.5266,500362.5833,499060.2433,500217.7313
2015-05-13,513183.2513,518280.4129,512017.7031,515628.3686,0,512963.6552,506245.6732,501099.5266,500362.5833,499060.2433
2015-05-14,513885.7129,516010.8596,509706.9592,514958.8068,0,515628.3686,512963.6552,506245.6732,501099.5266,500362.5833
2015-05-18,516629.4692,516692.6985,508359.0813,509016.6656,0,514958.8068,515628.3686,512963.6552,506245.6732,501099.5266
2015-05-19,511544.3782,513856.2805,509583.9189,512111.7682,0,509016.6656,514958.8068,515628.3686,512963.6552,506245.6732
2015-05-20,510356.8267,511736.5915,507069.8643,508972.8425,0,512111.7682,509016.6656,514958.8068,515628.3686,512963.6552
2015-05-21,510010.7651,513638.2374,508065.9664,509621.8054,0,508972.8425,512111.7682,509016.6656,514958.8068,515628.3686
2015-05-25,512368.9018,512678.8237,503389.6564,504005.2548,0,509621.8054,508972.8425,512111.7682,509016.6656,514958.8068
2015-05-26,503670.2122,505316.4706,502320.9592,503848.4154,0,504005.2548,509621.8054,508972.8425,512111.7682,509016.6656
2015-05-27,504794.538,506724.1872,501691.798,504917.7975,0,503848.4154,504005.2548,509621.8054,508972.8425,512111.7682
2015-05-28,504900.5878,507519.3845,504186.3706,505903.893,0,504917.7975,503848.4154,504005.2548,509621.8054,508972.8425
2015-06-01,505457.5892,508471.0723,504169.7396,506885.6997,0,505903.893,504917.7975,503848.4154,504005.2548,509621.8054
2015-06-02,507191.7233,508143.797,501411.2763,503642.6989,0,506885.6997,505903.893,504917.7975,503848.4154,504005.2548
2015-06-03,506095.3498,506556.4339,500788.6128,502261.5205,0,503642.6989,506885.6997,505903.893,504917.7975,503848.4154
2015-06-04,501968.0372,502829.8508,496174.2605,499809.2368,0,502261.5205,503642.6989,506885.6997,505903.893,504917.7975
2015-06-08,501905.5619,505839.5272,501482.233,502923.2616,0,499809.2368,502261.5205,503642.6989,506885.6997,505903.893
2015-06-09,503374.1469,510225.2492,502941.9412,507242.6019,0,502923.2616,499809.2368,502261.5205,503642.6989,506885.6997
2015-06-10,507647.1949,508580.425,503379.1656,505844.9479,0,507242.6019,502923.2616,499809.2368,502261.5205,503642.6989
2015-06-11,506329.0931,507576.2302,504379.1021,506054.8086,0,505844.9479,507242.6019,502923.2616,499809.2368,502261.5205
2015-06-15,508798.0647,509785.1054,504798.4038,506974.185,0,506054.8086,505844.9479,507242.6019,502923.2616,499809.2368
2015-06-16,507662.8363,510997.2674,504822.5541,509295.6762,0,506974.185,506054.8086,505844.9479,507242.6019,502923.2616
2015-06-17,506561.3739,515666.4518,506309.049,513793.2606,0,509295.6762,506974.185,506054.8086,505844.9479,507242.6019
2015-06-18,515063.3385,516083.3338,513687.6306,514283.3421,0,513793.2606,509295.6762,506974.185,506054.8086,505844.9479
2015-06-22,504977.3085,506140.2814,501151.8519,501709.9085,0,514283.3421,513793.2606,509295.6762,506974.185,506054.8086
2015-06-23,503297.1427,504309.8044,499977.1505,501938.3814,0,501709.9085,514283.3421,513793.2606,509295.6762,506974.185
2015-06-24,503255.9817,504708.2871,501983.6078,502352.0393,0,501938.3814,501709.9085,514283.3421,513793.2606,509295.6762
2015-06-25,501747.758,504207.4107,499963.9751,502641.7883,0,502352.0393,501938.3814,501709.9085,514283.3421,513793.2606
2015-06-29,505754.81,505943.3806,500136.2645,502604.8246,0,502641.7883,502352.0393,501938.3814,501709.9085,514283.3421
2015-06-30,502443.6937,503334.65,500237.72,500477.5929,0,502604.8246,502641.7883,502352.0393,501938.3814,501709.9085
2015-07-01,500825.4768,501498.5833,496126.5938,499920.8561,0,500477.5929,502604.8246,502641.7883,502352.0393,501938.3814
2015-07-02,499977.5768,501830.1079,499561.6149,500989.6077,0,499920.8561,500477.5929,502604.8246,502641.7883,502352.0393
2015-07-06,500968.2792,501478.0856,491813.1853,494662.1032,0,500989.6077,499920.8561,500477.5929,502604.8246,502641.7883
2015-07-07,495291.8575,499533.5891,492126.6423,496205.3953,0,494662.1032,500989.6077,499920.8561,500477.5929,502604.8246
2015-07-08,496413.6087,500558.497,495594.9182,496936.5418,0,496205.3953,494662.1032,500989.6077,499920.8561,500477.5929
2015-07-09,496184.9828,498714.028,495376.2018,497528.6718,0,496936.5418,496205.3953,494662.1032,500989.6077,499920.8561
2015-07-13,496056.2833,497063.4215,494200.5776,495169.1446,0,497528.6718,496936.5418,496205.3953,494662.1032,500989.6077
2015-07-14,495396.1411,496236.8934,490471.7347,492805.2513,0,495169.1446,497528.6718,496936.5418,496205.3953,494662.1032
2015-07-15,492106.0542,493066.914,490102.8331,490960.7437,0,492805.2513,495169.1446,497528.6718,496936.5418,496205.3953
2015-07-16,491572.746,491795.9365,485555.1872,486864.2852,0,490960.7437,492805.2513,495169.1446,497528.6718,496936.5418
2015-07-20,471157.3466,475851.9424,470402.7815,471967.6467,0,486864.2852,490960.7437,492805.2513,495169.1446,497528.6718
2015-07-21,474324.208,475379.717,468426.2822,471317.0844,0,471967.6467,486864.2852,490960.7437,492805.2513,495169.1446
2015-07-22,472240.5889,477142.0088,469220.3477,470359.4101,0,471317.0844,471967.6467,486864.2852,490960.7437,492805.2513
2015-07-23,471263.4827,476180.8493,465551.0409,474841.3206,0,470359.4101,471317.0844,471967.6467,486864.2852,490960.7437
2015-07-27,473825.5885,475591.2046,472475.4115,473795.2961,0,474841.3206,470359.4101,471317.0844,471967.6467,486864.2852
2015-07-28,473632.2725,476699.3235,471694.277,474268.1773,0,473795.2961,474841.3206,470359.4101,471317.0844,471967.6467
2015-07-29,474858.7624,475633.671,468763.3924,470984.2197,0,474268.1773,473795.2961,474841.3206,470359.4101,471317.0844
