time,open,high,low,close,Volume
4/20/2006,175135.7456,181446.6864,174421.8383,181303.9049,0
4/24/2006,175287.6707,179774.6048,175061.2009,178359.1682,0
4/25/2006,178318.655,181446.0594,177865.8182,180667.7461,0
4/26/2006,180804.2244,182176.4183,177055.4474,179290.5673,0
4/27/2006,178665.2513,184882.5145,178665.2513,184445.4733,0
5/1/2006,184600.7389,188617.7818,184135.6076,188519.1176,0
5/2/2006,188511.71,190851.1945,185580.3079,187243.3149,0
5/3/2006,187877.1186,192431.2011,186971.9594,192176.6251,0
5/4/2006,191680.5969,193147.4683,190425.2935,192484.5553,0
5/8/2006,190329.6065,196528.9938,190175.3231,196416.7877,0
5/9/2006,195881.9601,198455.3058,194175.7199,198217.551,0
5/10/2006,198559.2813,203691.5339,196960.7108,199961.5361,0
5/11/2006,200940.0634,205714.9605,199461.113,201334.4502,0
5/15/2006,200716.0273,204765.2242,199504.2239,203287.4151,0
5/16/2006,200086.7183,208401.8594,199243.5746,199577.9247,0
5/17/2006,202535.3963,204880.5119,200116.5349,201989.6776,0
5/18/2006,202217.8112,203206.5431,192315.7349,193998.0549,0
5/22/2006,195101.782,200601.7941,193808.5359,197985.5721,0
5/23/2006,201144.338,201882.0128,191509.4023,193361.1165,0
5/24/2006,192797.9479,195757.3679,191956.6915,195306.6948,0
5/25/2006,193615.8726,194984.1826,190641.2855,194136.4253,0
5/29/2006,191475.798,196188.0866,191307.7126,192354.5602,0
5/30/2006,194273.7636,196326.8942,190018.7249,191238.701,0
5/31/2006,192946.1243,193711.3667,186314.0233,188564.7363,0
6/1/2006,186918.8302,190087.4503,184136.9901,189730.4227,0
6/5/2006,190625.8033,192681.6747,187744.582,189035.129,0
6/6/2006,189542.434,190099.5132,185748.273,188684.231,0
6/7/2006,189671.4518,190095.0957,183982.5186,185677.0945,0
6/8/2006,185263.996,186380.7714,181521.289,183241.7269,0
6/12/2006,184354.7214,184553.0015,171375.002,172564.6825,0
6/13/2006,172061.3819,173871.4336,165155.8066,170312.1723,0
6/14/2006,168625.6422,174382.6353,167133.6466,173825.0207,0
6/15/2006,171791.9683,174460.8419,169093.2748,173104.0403,0
6/19/2006,170415.9421,174107.8605,169104.9343,173354.4078,0
6/20/2006,172921.7937,177797.9174,171838.2107,176443.4386,0
6/21/2006,176552.1274,178973.3278,174356.5047,174687.352,0
6/22/2006,175380.9883,177072.8634,172843.1755,176332.6681,0
6/26/2006,175762.5051,179127.5308,173989.8576,173989.8576,0
6/27/2006,173863.6981,176084.6395,173173.4055,173983.749,0
6/28/2006,179265.3129,186002.8635,179265.3129,185491.739,0
6/29/2006,178240.7007,183586.4327,177942.8884,182871.683,0
7/3/2006,183279.1246,183308.5104,181369.0487,182653.2074,0
7/4/2006,183188.0898,184843.8452,181078.1006,183832.8087,0
7/5/2006,183803.5033,186118.6303,182279.6222,185444.606,0
7/6/2006,187045.9382,188315.748,185333.1715,185628.4761,0
7/10/2006,181281.3994,187088.1033,180714.3952,186369.898,0
7/11/2006,187416.064,191806.57,187181.9037,190255.2579,0
7/12/2006,190401.6081,194724.793,188645.4057,194616.4938,0
7/13/2006,195492.8238,196932.0275,194439.9637,195737.6064,0
7/17/2006,190951.9646,194533.2427,186597.9626,187843.2369,0
7/18/2006,187328.7362,192324.9622,183923.5702,190927.2085,0
7/19/2006,189287.559,190053.4284,185045.821,185340.3861,0
7/20/2006,184875.1134,187284.4839,181055.3796,182171.9172,0
7/24/2006,180101.548,182725.2958,178596.4069,181223.0831,0
7/25/2006,182764.6355,185251.9124,181199.0099,183990.5499,0
7/26/2006,183990.5499,189446.6075,183990.5499,187349.2599,0
7/27/2006,185067.9278,186586.7934,182877.2563,185155.5547,0
7/31/2006,185590.8019,189328.3133,184101.6372,189007.1209,0
8/1/2006,189221.4265,191881.7818,188709.8197,190156.9361,0
8/2/2006,190030.3908,190453.3611,186462.8542,188119.7314,0
8/3/2006,188414.6791,191130.5137,187918.2362,188560.6917,0
8/7/2006,189200.734,189618.0542,187137.4794,187397.2102,0
8/8/2006,187300.4837,191137.2332,185403.9916,189780.5119,0
8/9/2006,189763.9704,190887.5248,184963.3286,185908.8653,0
8/10/2006,185897.192,188319.4004,182774.5862,184146.1981,0
8/14/2006,183263.0878,183701.6561,181479.5766,182561.3785,0
8/15/2006,182363.3787,185035.1341,182316.6084,183807.4128,0
8/16/2006,183822.0285,184786.6667,179247.3052,179247.3052,0
8/17/2006,178777.5587,180423.8682,177014.6963,179083.51,0
8/21/2006,183037.3638,183357.9197,180793.4732,181682.287,0
8/22/2006,182332.904,184452.8841,181587.2559,181587.2559,0
8/23/2006,182511.0024,184026.8111,181823.6008,181867.665,0
8/24/2006,181501.0083,183231.5447,181339.6871,182586.2599,0
8/28/2006,179182.3238,180423.7043,177385.9731,179383.8655,0
8/29/2006,179639.0814,181701.7125,179229.4809,181043.426,0
8/30/2006,180984.9116,183544.9148,180955.6544,182857.3711,0
8/31/2006,182755.0803,183456.6353,181118.1186,182930.469,0
9/4/2006,183471.7719,187421.4911,183310.8574,186672.5073,0
9/5/2006,186748.576,187333.7196,184744.4592,185282.7913,0
9/6/2006,185207.4074,185958.8212,179491.4001,180280.8231,0
9/7/2006,180835.8993,181613.089,177903.1082,178988.241,0
9/11/2006,173284.295,176536.0424,171974.7678,172413.2387,0
9/12/2006,172432.0755,174760.0513,170463.1554,173700.5427,0
9/13/2006,172795.0169,174394.9165,168502.246,168604.8037,0
9/14/2006,168418.3962,170530.6206,167220.1996,169651.7477,0
9/18/2006,172738.0329,173058.4081,168064.6711,168064.6711,0
9/19/2006,168833.5772,173019.3873,168833.5772,169998.7604,0
9/20/2006,169394.979,172055.5562,169042.1953,171849.7657,0
9/21/2006,172237.9345,174834.6346,172237.9345,173860.872,0
9/25/2006,174798.7865,175983.863,173687.7772,175180.9737,0
9/26/2006,175017.0901,178507.3751,174588.1991,177915.8014,0
9/27/2006,178309.5001,179640.8304,177629.0424,177850.9308,0
9/28/2006,177597.3884,178528.6107,175764.5065,176725.2914,0
10/2/2006,175472.2996,176342.2152,169264.9357,169285.5777,0
10/3/2006,170077.3207,171957.2006,165444.231,167966.5265,0
10/4/2006,167812.164,169837.2029,166363.596,169423.3263,0
10/5/2006,169670.646,169907.3269,165868.9584,169611.4757,0
10/9/2006,169957.9193,171506.0742,167849.4798,168937.6115,0
10/10/2006,168642.9602,170604.3358,168056.9035,168734.2555,0
10/11/2006,169614.0767,171643.5203,169199.2999,171599.0799,0
10/12/2006,170366.1309,173689.6307,169851.4296,173380.81,0
10/16/2006,174679.9895,175352.9046,171417.814,172520.8096,0
10/17/2006,172296.1563,173947.3704,171726.2682,172310.7688,0
10/18/2006,172223.3831,175390.8103,171245.4217,175069.6887,0
10/19/2006,175810.7698,176764.0314,173346.9552,173346.9552,0
10/23/2006,170451.9605,171905.5086,168007.8897,171550.9132,0
10/24/2006,172130.0816,174264.0472,170717.2492,174108.047,0
10/25/2006,174537.2241,176646.1234,174080.0501,175950.0391,0
10/26/2006,174511.8089,175417.9841,173021.0045,175184.1325,0
10/30/2006,176433.7613,177488.2045,174786.3763,176933.2344,0
10/31/2006,176938.0329,180849.8785,176879.6471,180149.2494,0
11/1/2006,180737.2753,183473.7234,179888.5374,182405.4843,0
11/2/2006,182864.1356,184337.7124,180974.5591,183728.3606,0
11/6/2006,182791.5778,184580.7765,182498.2666,183216.8791,0
11/7/2006,182692.7143,183512.0953,179576.1399,180088.253,0
11/8/2006,180433.3816,186294.4627,180345.4654,185400.6479,0
11/9/2006,185623.6583,186517.2771,183250.4413,184231.957,0
11/13/2006,183100.1735,184448.2222,181503.0289,181737.4722,0
11/14/2006,183299.9438,184525.1911,181720.4082,183772.3283,0
11/15/2006,183166.6613,184887.9865,181857.2771,181857.2771,0
11/16/2006,181982.3435,183396.2562,180980.8221,183057.5063,0
11/20/2006,182930.5366,184825.5048,182754.2604,184193.8487,0
11/21/2006,183931.8089,186234.807,183770.4523,184767.9292,0
11/22/2006,184826.6043,185281.3365,184401.2098,185031.9672,0
11/23/2006,185408.1149,188186.5904,185378.713,187348.6375,0
11/27/2006,188836.5065,189323.1226,186683.5993,188674.3012,0
11/28/2006,188409.9401,188616.0457,186937.7574,187320.5249,0
11/29/2006,187475.9834,191158.0476,187475.9834,190819.2977,0
11/30/2006,190878.2108,191496.7976,189699.9502,190112.3414,0
12/4/2006,189265.2592,190070.8927,187082.7251,188327.7949,0
12/5/2006,188065.149,188065.149,183755.5665,184437.2588,0
12/6/2006,184466.516,185490.5173,182886.6283,185314.9742,0
12/7/2006,184836.854,186414.6583,182192.5708,182572.4126,0
12/11/2006,183553.0168,183931.8973,182707.8219,183509.2998,0
12/12/2006,183350.5314,183525.2064,181545.5563,182972.0689,0
12/13/2006,182739.1689,183219.5252,182055.0251,182055.0251,0
12/14/2006,182530.0765,183551.2646,179320.6282,179437.3354,0
12/18/2006,180946.7648,182914.5351,180711.8071,182708.9472,0
12/19/2006,181931.719,182384.3581,180807.4218,181201.6559,0
12/20/2006,180570.2876,181210.7626,179973.4813,180046.2625,0
12/21/2006,180400.1699,181479.7116,180400.1699,180969.1176,0
12/25/2006,181187.9436,183667.9718,181187.9436,182048.6593,0
12/26/2006,182123.3213,183537.6166,182079.5802,182764.8573,0
12/27/2006,182117.6869,184708.7863,182117.6869,184354.3983,0
12/28/2006,183348.6184,183883.0362,182655.3197,183709.7115,0
1/1/2007,183593.0445,185137.6628,183593.0445,184834.5134,0
1/2/2007,184305.5452,185745.0949,180030.0827,180620.298,0
1/3/2007,181352.1246,182349.5179,179516.3427,179617.5275,0
1/4/2007,179877.2059,181295.8415,174347.4222,175881.8648,0
1/8/2007,177139.5055,178837.8848,175992.7366,178170.1459,0
1/9/2007,178787.8662,178977.3065,176470.8664,178161.2562,0
1/10/2007,178987.0964,180466.2076,178459.8884,179118.8984,0
1/11/2007,179001.7411,183849.1252,178459.8884,183664.6024,0
1/15/2007,182691.9555,183158.5272,181671.3301,182254.5446,0
1/16/2007,182711.0852,185490.5173,181526.1694,184802.9735,0
1/17/2007,184629.1184,186075.7573,183211.7045,183299.3796,0
1/18/2007,183185.3087,185798.0713,183053.9408,185345.5817,0
1/22/2007,184715.419,188992.7383,184715.419,188482.1442,0
1/23/2007,188330.8107,188986.2036,186160.7317,188840.5607,0
1/24/2007,188673.3126,190389.0532,187771.8217,187771.8217,0
1/25/2007,189171.2569,189844.9854,187809.1535,189083.3793,0
1/29/2007,188181.1248,189336.1484,187546.5929,189204.5635,0
1/30/2007,189189.9429,191485.3696,187786.3699,190768.9625,0
1/31/2007,190455.613,193003.3092,190347.635,191675.4721,0
2/1/2007,191556.8166,192417.058,187503.4755,188859.4493,0
2/5/2007,188498.8305,191465.0262,188324.3484,189981.9283,0
2/6/2007,189834.8997,190822.8665,189021.2801,189297.3296,0
2/7/2007,189505.0202,192371.0181,188603.031,192196.4396,0
2/8/2007,192065.5057,194640.5393,191265.354,193942.2251,0
2/12/2007,192631.5758,195021.4373,192631.5758,193549.6324,0
2/13/2007,193685.5496,195930.9256,193598.0675,195041.5235,0
2/14/2007,194209.8512,194688.9873,192453.0186,194471.1982,0
2/15/2007,194520.7457,194564.3276,192661.2494,194346.4179,0
2/19/2007,195141.0943,195621.4506,190948.8942,191312.8004,0
2/20/2007,191538.6514,198909.3338,191538.6514,197816.4094,0
2/21/2007,198049.2178,198708.6135,197103.8894,197614.4834,0
2/22/2007,197628.8516,200897.3736,196446.9307,199102.6048,0
2/26/2007,200585.984,201389.6723,192774.1339,193820.3899,0
2/27/2007,194566.673,198776.6123,194067.9346,196400.2703,0
2/28/2007,196807.0721,199248.2268,194689.4439,195454.1429,0
3/1/2007,195679.6225,196062.5572,188462.7766,189140.2764,0
3/5/2007,188425.0574,191875.469,187418.0703,191386.7841,0
3/6/2007,191344.9351,192883.8627,190353.5106,192070.0068,0
3/7/2007,191191.1742,193298.0045,190837.5803,191942.5612,0
3/8/2007,192148.1395,194123.8801,191057.0589,191292.9683,0
3/12/2007,192707.331,193151.4936,190101.5773,190397.6857,0
3/13/2007,190619.558,191375.0443,188738.249,190738.0657,0
3/14/2007,190779.1832,192810.1684,190779.1832,191475.9446,0
3/15/2007,191775.313,194398.7175,191523.3476,193390.8559,0
3/19/2007,192275.6108,194555.5006,192113.8122,193584.7088,0
3/20/2007,193177.9537,195041.501,192884.4816,195041.501,0
3/21/2007,194302.4485,195224.3535,193819.5459,194126.8476,0
3/22/2007,194150.6423,194487.0999,191707.6679,192102.6398,0
3/26/2007,194474.7219,195193.0982,194137.5248,194811.9189,0
3/27/2007,195345.9428,196874.8394,195154.8307,195551.7558,0
3/28/2007,195193.0982,195369.027,192172.9856,193873.6315,0
3/29/2007,194005.5782,195808.8493,193844.31,194430.7397,0
4/2/2007,194182.2787,195264.3185,193670.5031,194123.79,0
4/3/2007,194826.5796,198125.2462,194621.3293,197626.7811,0
4/4/2007,196923.6475,197654.8358,196528.8057,197333.1129,0
4/9/2007,196286.4164,199446.1918,196286.4164,198012.59,0
4/10/2007,197664.9762,198745.1126,196876.7685,197577.3975,0
4/11/2007,198347.3436,199108.8662,196677.8518,197937.293,0
4/12/2007,197648.8686,200396.0213,197648.8686,200220.6712,0
4/16/2007,201600.1954,201775.4491,200475.6507,200840.7626,0
4/17/2007,200577.882,201804.6581,200329.6059,201454.1506,0
4/18/2007,201277.8649,201949.375,198183.079,199263.3344,0
4/19/2007,199636.0741,202747.8549,199621.4648,202017.3899,0
4/23/2007,201225.9639,201897.2522,198774.3023,199372.6245,0
4/24/2007,199547.9168,200467.4924,199226.7951,200087.985,0
4/25/2007,199443.3626,200084.1912,195627.519,196501.3763,0
4/26/2007,196559.6335,198584.0695,195481.8762,198278.2195,0
4/30/2007,197738.8907,198001.3373,195960.0864,196280.8544,0
5/1/2007,196400.4133,196864.0689,194720.7555,196135.0507,0
5/2/2007,195399.477,198348.8483,195355.8902,198029.212,0
5/3/2007,196019.5733,198564.1618,195674.5443,197816.5991,0
5/7/2007,196522.9816,196765.6555,194824.2648,195452.3618,0
5/8/2007,193884.9213,194323.6069,191309.4118,192427.3527,0
5/9/2007,191589.2165,191701.8084,187071.4659,187381.0937,0
5/10/2007,187530.3535,189487.7553,187305.0411,188783.6539,0
5/14/2007,189212.7458,190527.6069,188152.374,190004.4901,0
5/15/2007,190062.6154,190472.8124,186738.606,187106.3688,0
5/16/2007,187034.6212,187712.4875,184690.3334,185565.9108,0
5/17/2007,186264.1285,187750.8433,185825.1937,187156.1574,0
5/21/2007,184795.3056,185464.2983,183568.8189,183638.5056,0
5/22/2007,184357.8465,185980.1731,183938.2792,185043.1396,0
5/23/2007,186730.5715,187083.426,184048.8778,184661.4331,0
5/24/2007,184823.7108,185629.1352,184738.9293,185219.3579,0
5/28/2007,185409.5456,187190.9702,185211.6095,185649.8965,0
5/29/2007,186431.2802,186999.0624,185196.354,185480.2451,0
5/30/2007,185270.7026,187623.7964,185270.7026,187326.1159,0
5/31/2007,187453.674,190530.404,187382.7816,190190.1205,0
6/4/2007,189534.2533,190197.9974,189039.9757,189068.2202,0
6/5/2007,191464.044,192135.948,190263.1943,191749.9606,0
6/6/2007,191074.9733,191816.0159,187597.7736,187740.2818,0
6/7/2007,192713.4959,193429.903,188429.6742,189423.8717,0
6/11/2007,191166.4101,191546.7534,189016.0074,189147.6647,0
6/12/2007,188965.6722,190395.0204,187696.761,189811.613,0
6/13/2007,190242.6227,191353.7846,188970.6346,190418.0693,0
6/14/2007,189423.3091,190483.5684,188929.4897,190265.7069,0
6/18/2007,190511.2068,192370.7031,190046.3327,191934.8836,0
6/19/2007,189912.1612,190141.9747,187556.5725,187786.386,0
6/20/2007,189257.572,190111.6485,187607.3224,188693.0129,0
6/21/2007,188454.5508,189857.1513,188281.0333,189018.483,0
6/25/2007,190030.3908,190161.6574,186821.6498,186821.6498,0
6/26/2007,188024.398,189197.9002,187481.6532,188640.4866,0
6/27/2007,187572.6366,189482.0324,187470.6078,189059.3418,0
6/28/2007,188212.6004,189358.7343,187675.8035,188285.1405,0
7/2/2007,190107.3645,190425.6569,188790.7914,189022.2768,0
7/3/2007,188921.0019,189528.651,188921.0019,189224.8265,0
7/4/2007,189273.4288,190098.3703,186957.8034,187970.8895,0
7/5/2007,186194.9401,188145.0758,185090.8192,188044.7012,0
7/9/2007,190700.4734,192217.0643,190397.1552,191552.653,0
7/10/2007,192420.8004,193204.0601,191521.5022,191666.5503,0
7/11/2007,192312.8253,194786.0215,192312.8253,194073.159,0
7/12/2007,193157.4415,193678.8623,192230.4712,193186.4093,0
7/16/2007,193505.7787,194174.9965,192822.0127,193316.652,0
7/17/2007,194185.7027,197093.5931,194185.7027,196596.7676,0
7/18/2007,196365.8931,197869.3263,196088.5607,197781.7477,0
7/19/2007,197737.9583,200584.2639,197212.4865,199474.9346,0
7/23/2007,197911.9903,199682.9499,197694.2494,197694.2494,0
7/24/2007,199234.2621,199453.5704,196134.7051,197348.2109,0
7/25/2007,198225.0743,198694.7324,193058.8351,194350.3949,0
7/26/2007,193655.3601,194882.1361,191932.0319,193071.181,0
7/30/2007,196968.7646,198252.306,196533.0127,196533.0127,0
7/31/2007,198325.9553,199401.7836,197070.8223,199237.4209,0
8/1/2007,199249.7186,199384.1248,197995.2608,198503.0175,0
8/2/2007,198983.4059,201837.3393,198789.1592,201090.2363,0
8/6/2007,201427.4816,201742.4464,199897.6526,201577.4648,0
8/7/2007,200806.3372,202270.659,200253.481,201478.7299,0
8/8/2007,202308.8943,202323.8846,197751.8475,198231.5366,0
8/9/2007,198656.6981,203223.5187,197830.4641,202021.7238,0
8/13/2007,200892.6539,201643.3738,199961.7612,200832.5963,0
8/14/2007,202566.3575,203096.0812,200508.0024,201960.9589,0
8/15/2007,203550.8294,203550.8294,195501.9141,198529.7669,0
8/16/2007,198271.1061,201724.9885,196612.634,199899.1476,0
8/20/2007,199250.9082,200084.6574,198462.6362,198978.0448,0
8/21/2007,198028.5207,199688.0619,197636.2655,199356.1537,0
8/22/2007,197995.7109,199798.4032,197965.666,198010.7333,0
8/23/2007,199070.1808,202045.435,198662.4048,201743.3787,0
8/27/2007,201411.1168,201879.3041,200021.658,200021.658,0
8/28/2007,200036.7608,202075.6406,199825.3215,201229.8831,0
8/29/2007,201853.704,202125.9887,200855.3269,201248.627,0
8/30/2007,202211.0274,205159.6849,202135.0311,204460.5187,0
9/3/2007,202860.7554,206226.1734,202770.2061,206029.9831,0
9/4/2007,206183.6058,206425.2508,205005.5864,205851.3439,0
9/5/2007,205697.9688,210648.0006,205637.6025,209802.8732,0
9/6/2007,209735.8293,213356.6464,208951.3189,211365.197,0
9/10/2007,212533.6933,216011.4074,212488.3319,215436.8286,0
9/11/2007,215391.4671,215981.1665,213486.2846,215194.9007,0
9/12/2007,214921.6322,215284.2926,212670.1154,214030.092,0
9/13/2007,213514.095,216303.0597,212383.4336,213076.9059,0
9/17/2007,216163.728,219040.6894,214461.6514,217926.0551,0
9/18/2007,214748.629,215311.8458,213399.873,213814.8749,0
9/19/2007,212395.8052,217414.3037,212322.2202,215751.2822,0
9/20/2007,215957.3202,217635.0587,213970.5247,215103.734,0
9/24/2007,215102.9624,216266.8757,212863.5343,215397.624,0
9/25/2007,215162.602,216899.2085,213911.6567,214279.5818,0
9/26/2007,213796.782,216161.0434,213591.1941,215661.7584,0
9/27/2007,215750.4141,219188.5507,215397.7847,218542.0634,0
10/1/2007,218132.4629,218263.9032,211735.7022,213546.6573,0
10/2/2007,214298.8304,215749.7663,212921.1741,213155.6688,0
10/3/2007,213225.8089,216597.7792,211407.8771,216187.2785,0
10/4/2007,215430.6348,217460.657,212392.9036,216818.06,0
10/8/2007,213718.9692,215978.9255,211954.7452,215089.5234,0
10/9/2007,215177.0055,217539.0244,215002.0412,215964.3452,0
10/10/2007,215607.1825,219493.7014,215607.1825,217586.8326,0
10/11/2007,217805.1764,219042.4577,216975.4701,218110.8576,0
10/15/2007,220905.6577,223307.4391,219435.4764,221196.7827,0
10/16/2007,222329.4053,223556.8565,219772.2153,220532.066,0
10/17/2007,220400.5534,224740.4702,220400.5534,223922.1694,0
10/18/2007,224236.086,225272.6615,221462.1518,223316.3078,0
10/22/2007,221550.3847,223576.8945,221183.2633,223004.1852,0
10/23/2007,223936.4202,225440.834,222476.2538,225219.5967,0
10/24/2007,224591.2103,226459.2491,224223.4862,226194.4877,0
10/25/2007,225314.6102,230311.1818,225255.9994,230047.4332,0
10/29/2007,231263.3744,231775.375,228030.4561,228557.0853,0
10/30/2007,228349.7612,233069.6033,227151.535,232412.0402,0
10/31/2007,232671.4646,233753.3854,229308.7376,230127.4885,0
11/1/2007,231115.8185,237250.7275,231115.8185,236913.1608,0
11/5/2007,236130.5795,241651.6182,236130.5795,241549.1055,0
11/6/2007,241519.8162,247714.5095,240948.6743,243174.6634,0
11/7/2007,243723.2033,248273.0162,241888.6013,244413.0137,0
11/8/2007,244218.6142,246036.546,242532.629,243925.3994,0
11/12/2007,234034.3186,238800.8919,233370.245,236690.6133,0
11/13/2007,237533.7747,241785.2367,236852.3557,240422.3987,0
11/14/2007,242770.5285,244774.9185,234184.5591,235919.7027,0
11/15/2007,234950.3416,237827.954,233832.0985,234383.7651,0
11/19/2007,234845.7472,242182.7051,232276.9106,241605.8436,0
11/20/2007,242498.935,243979.7984,240202.0857,241834.0576,0
11/21/2007,241652.7274,243450.9186,241320.2887,243073.1474,0
11/22/2007,242008.7005,248508.8098,241662.6298,247816.6685,0
11/26/2007,248924.5672,250495.2597,244001.0501,245314.9948,0
11/27/2007,245670.7348,246942.0718,239556.2094,243279.4105,0
11/28/2007,242456.8176,243541.9053,238915.2119,238930.2825,0
11/29/2007,238901.2424,240722.8474,234520.3575,235694.6153,0
12/3/2007,237197.0679,240557.2229,235076.4369,239422.2372,0
12/4/2007,238559.7613,240197.1988,235671.9169,236535.2931,0
12/5/2007,236684.151,239839.9397,233840.964,238887.2488,0
12/6/2007,238837.5116,239880.0799,235814.0634,236841.7379,0
12/10/2007,240729.0284,242322.6686,237199.1899,237452.3851,0
12/11/2007,238035.5466,244145.5339,238035.5466,243054.9983,0
12/12/2007,243249.1888,243428.6864,237041.5628,238537.3763,0
12/13/2007,238703.885,240635.5581,235993.553,237790.4582,0
12/17/2007,238990.5652,243104.856,238327.456,241989.627,0
12/18/2007,243098.4259,243840.8268,241825.7386,243007.5197,0
12/19/2007,243037.8217,243416.5977,240462.1451,241386.3585,0
12/20/2007,241219.697,246204.389,241128.7908,245704.4047,0
12/24/2007,245871.0661,246280.1442,244113.5455,244416.5663,0
12/25/2007,243768.2465,249661.4784,243768.2465,249147.7094,0
12/26/2007,249666.3653,251618.7756,248758.2674,249953.9296,0
12/27/2007,249184.5542,253788.4607,249124.1751,253743.1764,0
12/31/2007,251569.5287,251599.7183,251554.4339,251569.5287,0
1/1/2008,251301.6165,259745.6886,251301.6165,258448.9204,0
1/2/2008,259473.8219,263197.023,258414.3744,261320.2875,0
1/3/2008,261898.2133,263124.7964,258839.3269,260277.9121,0
1/7/2008,260513.1752,267634.0913,260239.8777,266328.337,0
1/8/2008,266087.2787,270286.343,264374.303,266223.7104,0
1/9/2008,264932.7615,270059.5195,261283.716,269154.7975,0
1/10/2008,270739.5046,272346.5372,269117.3113,271436.8961,0
1/14/2008,273915.6399,277067.0561,268976.4011,269067.3073,0
1/15/2008,269000.281,272513.4574,264957.0996,265971.6807,0
1/16/2008,265738.6199,269922.5252,265192.8932,265905.3698,0
1/17/2008,266293.574,269692.8081,264169.0526,267932.4904,0
1/21/2008,262856.0965,272006.0543,258296.3169,271124.4969,0
1/22/2008,269479.4959,270627.3097,264752.3154,269162.3369,0
1/23/2008,268144.8461,275148.9666,267933.9694,274907.9646,0
1/24/2008,273647.6634,276930.5359,271713.9166,273932.4788,0
1/28/2008,277771.5995,279493.6337,275525.4679,276513.7658,0
1/29/2008,275459.0365,279698.0159,273503.7325,277518.8223,0
1/30/2008,275683.6496,276248.0881,272891.1644,274703.3091,0
1/31/2008,274017.9034,277258.5298,267477.4609,267950.9771,0
2/4/2008,267329.4871,268424.4933,261795.2666,262801.4885,0
2/5/2008,263672.83,269477.4624,263153.2337,267799.9088,0
2/6/2008,267310.0037,270620.5742,266181.7376,270323.662,0
2/7/2008,270192.1413,273842.1835,269390.9126,273723.4829,0
2/11/2008,274955.0574,275461.4478,268952.8426,269876.2603,0
2/12/2008,269614.73,271057.8725,266773.0782,269599.8523,0
2/13/2008,268187.7352,270481.3293,266959.5526,268868.4147,0
2/14/2008,267523.2597,269821.6201,264561.9106,265932.0871,0
2/18/2008,266173.4588,273880.9573,266173.4588,272924.8744,0
2/19/2008,273909.7884,279269.5671,269790.2892,278619.8969,0
2/20/2008,278097.1419,281130.5005,276271.2367,278200.2172,0
2/21/2008,278617.2686,279913.7796,275714.8519,278219.4755,0
2/25/2008,274116.0596,277310.9195,270396.0173,276566.911,0
2/26/2008,275739.8813,280654.4605,275739.8813,278415.2735,0
2/27/2008,279066.3261,283289.9697,277740.9759,282226.7767,0
2/28/2008,282809.3482,284324.0342,281003.3764,283639.5126,0
3/3/2008,287758.9878,289104.818,279844.9207,282068.4664,0
3/4/2008,281765.5356,290346.856,280522.9253,288914.1995,0
3/5/2008,287980.8601,288912.4601,281022.9723,284807.5975,0
3/6/2008,284982.2725,287820.7413,282376.7036,283206.4099,0
3/10/2008,287248.7554,290997.0824,284872.8474,287174.9695,0
3/11/2008,286392.9025,289424.6054,285068.3722,289189.1334,0
3/12/2008,291163.366,296078.7651,290659.9818,294598.2232,0
3/13/2008,294731.4719,298269.967,293384.1788,296404.4843,0
3/17/2008,296848.6468,299794.9252,289209.0507,290630.3709,0
3/18/2008,289993.5933,294376.4795,276777.0515,278468.2258,0
3/19/2008,278217.3535,278512.4974,267119.9446,268462.8491,0
3/20/2008,268374.306,271502.8308,268374.306,271266.7158,0
3/24/2008,270100.7014,277170.9367,269235.7415,276993.8118,0
3/25/2008,276782.6425,281605.6162,275750.2017,281266.3856,0
3/26/2008,281502.3721,281664.6128,277475.8528,279466.9887,0
3/27/2008,280219.6055,281352.4693,273129.5943,275081.7876,0
3/31/2008,271195.8732,272819.428,258494.8156,261635.2684,0
4/1/2008,261700.4476,268440.5703,261196.7901,267679.1586,0
4/2/2008,267332.5639,269094.4088,263003.4595,267356.2526,0
4/3/2008,267059.7632,270370.7757,266019.1593,269877.0801,0
4/7/2008,271952.3754,273631.5318,268517.2,270497.8949,0
4/8/2008,270792.0743,276888.5953,267350.2034,276355.8896,0
4/9/2008,275905.5541,277678.3462,272359.9697,274310.0411,0
4/10/2008,273986.2027,275042.2422,270809.2347,272829.869,0
4/14/2008,272970.7198,276523.2342,272719.7109,274042.6755,0
4/15/2008,273855.1273,280209.5745,272969.6958,278822.3984,0
4/16/2008,278883.144,281318.6113,276787.1661,277170.9367,0
4/17/2008,276808.7007,279093.5739,266784.7409,270057.269,0
4/21/2008,270283.8867,273185.1508,269230.2232,270735.4568,0
4/22/2008,271197.5225,273100.4657,265509.4092,267299.8923,0
4/23/2008,267581.3898,268642.0333,261753.776,262435.195,0
4/24/2008,262791.0202,265719.7474,260324.7236,262384.9113,0
4/28/2008,264306.3363,264563.9506,257353.7117,257629.0924,0
4/29/2008,257700.8143,260293.1692,255626.9304,258791.0847,0
4/30/2008,260041.7729,261503.9647,251241.9287,252591.4161,0
5/1/2008,252519.7247,254692.5558,250741.1454,253580.9437,0
5/5/2008,258307.7568,261095.8142,257695.7442,258715.7652,0
5/6/2008,259672.5778,261273.2992,256056.1332,257049.1734,0
5/7/2008,258471.2893,263574.3603,257638.1348,262532.9172,0
5/8/2008,262292.1885,264147.8894,258432.3306,262440.6446,0
5/12/2008,261927.6151,262817.8693,255621.6481,256838.3288,0
